InvoiceNo,product_id,Quantity
578688,1152,3
578688,1475,3
578688,1554,2
578688,1610,1
578688,1627,1
578688,1644,2
578688,1761,2
578688,2017,2
578688,2560,25
578688,2675,12
578688,3080,1
578688,3198,1
578688,3277,6
578688,3323,25
578688,3347,25
578688,3374,5
578688,3379,4
578688,3526,1
578688,3528,1
578689,1,32
578689,10,24
578689,3061,120
578689,3609,1
578690,47,2
578690,442,6
578690,1013,2
578690,1329,2
578690,1505,1
578690,3073,24
578690,3198,1
578690,3374,2
578690,3624,1
578694,2921,30
578694,3061,96
578695,170,48
578695,418,2
578695,3502,36
578696,40,12
578696,56,12
578696,60,10
578696,67,10
578696,68,12
578696,80,6
578696,115,20
578696,127,6
578696,139,10
578696,141,10
578696,267,10
578696,293,10
578696,297,12
578696,530,16
578696,602,8
578696,917,16
578696,1394,4
578696,1424,6
578696,1474,12
578696,1776,12
578696,2910,8
578696,2911,8
578696,2913,4
578696,3033,10
578696,3035,10
578696,3061,18
578696,3350,12
578696,3351,12
578696,3395,4
578696,3492,16
578696,3623,10
578696,3640,10
578697,13,4
578697,226,12
578697,369,6
578697,370,4
578697,377,6
578697,381,6
578697,382,4
578697,406,12
578697,413,4
578697,695,12
578697,969,48
578697,1093,12
578697,1332,12
578697,2726,12
578697,3049,12
578697,3183,36
578697,3344,25
578697,3362,12
578697,3363,12
578697,3366,6
578697,3369,12
578697,3371,12
578698,46,2
578698,67,10
578698,177,3
578698,293,10
578698,410,12
578698,411,12
578698,447,12
578698,466,12
578698,508,48
578698,509,12
578698,550,12
578698,697,12
578698,861,12
578698,862,12
578698,880,24
578698,900,4
578698,966,12
578698,967,12
578698,969,48
578698,996,24
578698,1016,6
578698,1275,24
578698,2015,6
578698,2044,12
578698,2268,12
578698,2869,6
578698,2924,10
578698,3061,6
578698,3297,6
578698,3298,6
578698,3320,6
578698,3324,6
578698,3325,6
578698,3572,12
578698,3646,12
578699,127,48
578699,173,12
578699,1015,12
578699,1038,24
578699,1083,8
578701,8,12
578701,9,12
578701,58,4
578701,100,12
578701,189,12
578701,190,12
578701,199,12
578701,208,12
578701,446,4
578701,447,12
578701,662,12
578701,695,12
578701,902,4
578701,1332,12
578701,1394,4
578701,3067,2
578701,3080,2
578701,3171,4
578701,3297,6
578701,3362,24
578701,3363,12
578701,3369,12
578701,3414,24
578701,3610,4
578701,3620,4
578702,35,6
578702,36,12
578702,40,12
578702,45,36
578702,58,8
578702,63,10
578702,82,10
578702,142,12
578702,171,48
578702,265,20
578702,266,10
578702,297,6
578702,364,24
578702,393,12
578702,406,24
578702,643,10
578702,699,24
578702,706,24
578702,764,10
578702,821,2
578702,878,6
578702,933,12
578702,1226,10
578702,2726,12
578702,2920,10
578702,2922,10
578702,3033,10
578702,3047,12
578702,3061,12
578702,3062,12
578702,3070,12
578702,3083,12
578702,3175,12
578702,3226,12
578702,3298,12
578702,3371,24
578702,3392,12
578702,3464,4
578702,3484,10
578702,3497,20
578702,3498,20
578702,3533,2
578702,3538,2
578702,3545,3
578702,3553,2
578702,3610,4
578702,3617,12
578702,3619,12
578702,3620,4
578702,3623,20
578702,3624,10
578702,3625,10
578702,3629,12
578702,3640,20
578702,3667,6
578702,3668,12
578703,47,2
578703,127,3
578703,169,2
578703,271,9
578703,299,2
578703,371,7
578703,430,2
578703,523,4
578703,675,5
578703,695,4
578703,817,12
578703,965,8
578703,1066,5
578703,1154,1
578703,1278,2
578703,1419,2
578703,1444,2
578703,1470,5
578703,1498,7
578703,1512,4
578703,1546,1
578703,1624,1
578703,1671,12
578703,1723,2
578703,1779,4
578703,1782,4
578703,1972,2
578703,2035,5
578703,2141,2
578703,2224,2
578703,2322,24
578703,2396,2
578703,2596,2
578703,2725,4
578703,2726,4
578703,2872,20
578703,3246,4
578703,3294,6
578703,3380,1
578703,3485,4
578703,3486,3
578703,3492,4
578704,1,128
578704,59,32
578705,40,3
578705,163,1
578705,164,1
578705,428,4
578705,643,2
578705,652,2
578705,706,3
578705,978,2
578705,1097,3
578705,1328,1
578705,1336,5
578705,1478,3
578705,1771,5
578705,2383,2
578705,3061,2
578705,3610,4
578705,3620,2
578707,68,1
578707,69,1
578707,96,2
578707,113,1
578707,147,3
578707,151,36
578707,153,2
578707,224,5
578707,232,2
578707,233,2
578707,262,2
578707,302,1
578707,379,1
578707,383,10
578707,411,4
578707,493,5
578707,496,12
578707,514,1
578707,545,1
578707,561,4
578707,572,5
578707,735,1
578707,761,4
578707,808,1
578707,861,12
578707,880,20
578707,912,2
578707,917,1
578707,920,3
578707,935,3
578707,975,2
578707,1279,2
578707,1280,1
578707,1297,1
578707,1470,3
578707,1726,1
578707,1770,1
578707,1913,1
578707,2010,1
578707,2085,2
578707,2103,5
578707,2334,1
578707,2481,2
578707,2595,1
578707,2663,1
578707,2713,1
578707,2897,1
578707,3032,2
578707,3162,2
578707,3201,1
578707,3217,1
578707,3230,1
578707,3294,2
578707,3369,4
578707,3391,20
578707,3479,1
578707,3486,1
578707,3523,1
578707,3557,2
578707,3594,1
578707,3653,12
578707,3655,5
578708,3129,1
578708,3245,20
578719,10,8
578719,37,1
578719,40,1
578719,169,1
578719,345,6
578719,398,1
578719,520,5
578719,552,12
578719,572,1
578719,583,1
578719,654,1
578719,700,12
578719,766,1
578719,861,24
578719,901,8
578719,1251,1
578719,1311,1
578719,1704,6
578719,1722,1
578719,1836,1
578719,2123,1
578719,2141,1
578719,2145,25
578719,2726,1
578719,2922,1
578719,3061,2
578719,3070,1
578719,3134,2
578719,3167,1
578719,3183,36
578719,3187,2
578719,3297,1
578719,3332,2
578719,3368,1
578719,3392,1
578719,3395,1
578719,3487,1
578719,3603,2
578736,46,8
578736,268,36
578736,394,2
578736,528,24
578736,967,12
578736,1208,20
578736,2352,12
578736,2875,6
578736,2883,12
578736,2886,12
578736,3061,120
578736,3274,12
578736,3400,20
578736,3484,10
578736,3617,12
578743,46,-3
578745,1802,18
578757,27,2
578757,28,1
578757,36,1
578757,47,1
578757,67,1
578757,88,2
578757,99,2
578757,159,1
578757,179,8
578757,180,1
578757,185,2
578757,186,1
578757,201,1
578757,219,1
578757,229,4
578757,251,1
578757,254,10
578757,288,1
578757,320,1
578757,323,3
578757,336,3
578757,341,1
578757,359,1
578757,370,2
578757,377,2
578757,378,2
578757,387,1
578757,402,1
578757,427,3
578757,428,1
578757,459,2
578757,501,5
578757,509,1
578757,524,1
578757,543,1
578757,589,2
578757,610,2
578757,653,2
578757,689,1
578757,691,3
578757,699,12
578757,704,8
578757,727,1
578757,747,1
578757,748,1
578757,751,3
578757,761,3
578757,831,1
578757,832,1
578757,860,2
578757,876,2
578757,946,1
578757,1024,2
578757,1072,1
578757,1082,1
578757,1152,1
578757,1251,1
578757,1310,1
578757,1319,1
578757,1349,1
578757,1350,1
578757,1351,1
578757,1529,5
578757,1820,1
578757,2035,1
578757,2116,1
578757,2560,25
578757,2620,1
578757,2688,4
578757,2717,1
578757,2726,2
578757,2787,2
578757,2788,2
578757,2791,5
578757,2836,1
578757,2883,5
578757,2923,1
578757,3061,2
578757,3070,1
578757,3205,6
578757,3218,1
578757,3245,2
578757,3267,5
578757,3294,3
578757,3297,4
578757,3298,2
578757,3322,2
578757,3323,25
578757,3369,1
578757,3375,2
578757,3392,1
578757,3464,1
578757,3478,1
578757,3483,1
578757,3485,1
578757,3486,1
578757,3580,7
578757,3610,1
578781,28,1
578781,33,1
578781,40,1
578781,66,3
578781,75,1
578781,171,1
578781,180,1
578781,185,1
578781,222,1
578781,228,1
578781,252,2
578781,260,1
578781,287,1
578781,288,1
578781,289,2
578781,302,2
578781,320,2
578781,329,1
578781,330,1
578781,351,1
578781,374,1
578781,386,2
578781,393,2
578781,395,2
578781,398,1
578781,406,2
578781,414,12
578781,442,1
578781,509,4
578781,513,1
578781,540,12
578781,543,1
578781,588,1
578781,602,1
578781,626,1
578781,651,1
578781,658,3
578781,659,2
578781,673,2
578781,691,1
578781,705,2
578781,715,1
578781,747,4
578781,748,4
578781,834,6
578781,835,1
578781,915,1
578781,958,4
578781,1033,1
578781,1064,2
578781,1110,1
578781,1123,1
578781,1156,12
578781,1183,1
578781,1249,1
578781,1345,1
578781,1350,2
578781,1379,2
578781,1444,2
578781,1512,2
578781,1575,1
578781,1586,1
578781,1618,2
578781,1723,1
578781,1922,1
578781,1941,1
578781,2015,1
578781,2132,1
578781,2155,1
578781,2295,3
578781,2301,5
578781,2427,2
578781,2785,2
578781,2791,1
578781,2910,2
578781,2911,2
578781,2913,1
578781,2996,1
578781,3050,2
578781,3077,5
578781,3133,3
578781,3138,1
578781,3166,1
578781,3167,1
578781,3226,1
578781,3298,3
578781,3368,3
578781,3369,3
578781,3370,2
578781,3371,3
578781,3383,1
578781,3393,6
578781,3394,1
578781,3442,1
578781,3453,2
578781,3462,1
578781,3519,1
578781,3573,2
578781,3574,2
578781,3619,4
578781,3620,3
578782,386,1
578783,13,1
578783,74,7
578783,143,2
578783,188,1
578783,262,10
578783,302,36
578783,306,36
578783,379,1
578783,413,1
578783,424,12
578783,451,1
578783,583,1
578783,605,12
578783,633,10
578783,761,4
578783,890,20
578783,1024,3
578783,1066,16
578783,1087,20
578783,1242,20
578783,1251,6
578783,1407,1
578783,1422,6
578783,1423,4
578783,1522,5
578783,1638,2
578783,1755,6
578783,2004,2
578783,2143,2
578783,2213,36
578783,2507,10
578783,2543,1
578783,2568,1
578783,2791,1
578783,3183,72
578783,3226,1
578783,3478,10
578784,46,-1
578785,10,160
578785,17,2
578785,3418,12
578785,3419,12
578786,76,4
578786,220,2
578786,310,6
578786,359,10
578786,414,3
578786,788,12
578786,876,2
578786,902,4
578786,1057,5
578786,1301,2
578786,1351,10
578786,1394,4
578786,1601,10
578786,2141,3
578786,3024,4
578786,3076,1
578786,3374,10
578786,3375,10
578786,3377,10
578786,3379,10
578786,3392,3
578787,217,4
578787,218,3
578787,219,4
578787,411,12
578787,533,2
578787,662,4
578787,958,12
578787,3073,6
578787,3245,10
578787,3311,24
578787,3395,4
578787,3615,1
578789,57,2
578789,123,2
578789,176,6
578789,481,2
578789,482,2
578789,2943,4
578789,3035,10
578789,3063,2
578789,3077,24
578789,3079,1
578789,3129,1
578789,3484,10
578789,3612,4
578789,3623,10
578789,3648,6
578790,96,1
578790,169,1
578790,252,10
578790,267,1
578790,378,6
578790,383,2
578790,398,2
578790,459,6
578790,605,1
578790,614,3
578790,793,1
578790,816,24
578790,817,24
578790,851,2
578790,1007,12
578790,1042,1
578790,1252,1
578790,1596,2
578790,1774,1
578790,1900,1
578790,2054,4
578790,2082,6
578790,2258,1
578790,2273,1
578790,3150,2
578790,3183,36
578790,3205,2
578790,3245,2
578790,3294,4
578790,3310,1
578790,3360,20
578790,3362,2
578790,3380,1
578790,3395,2
578790,3459,1
578791,1,2
578791,96,4
578791,142,5
578791,378,2
578791,410,12
578791,459,2
578791,532,3
578791,546,3
578791,689,25
578791,827,1
578791,859,1
578791,880,5
578791,1216,12
578791,2063,1
578791,3254,24
578792,57,1
578792,59,32
578792,774,1
578792,1046,12
578792,2921,10
578792,3577,36
578793,93,12
578793,445,12
578793,528,480
578793,3439,6
578793,3597,3
578793,3598,3
578793,3599,3
578793,3600,3
578793,3601,3
578793,3602,3
578794,184,5
578794,198,5
578794,199,5
578794,208,4
578794,323,12
578794,469,5
578794,861,12
578794,862,12
578794,903,12
578794,1247,3
578794,1597,3
578794,3245,1
578794,3392,6
578794,3402,5
578794,3484,5
578794,3516,3
578794,3645,12
578795,10,32
578795,170,72
578795,236,2
578795,1329,16
578795,1475,12
578795,1575,12
578795,1975,24
578795,2816,6
578795,3110,24
578795,3192,12
578795,3194,12
578795,3465,8
578795,3609,2
578802,829,24
578802,1000,24
578802,2620,24
578802,2925,20
578803,162,-1
578803,3516,-1
578804,218,6
578804,817,24
578804,1007,12
578804,1575,24
578804,1972,12
578804,2082,12
578804,2688,12
578804,3097,12
578805,67,10
578805,171,100
578805,267,10
578805,294,20
578805,295,20
578805,775,10
578805,937,6
578805,1019,8
578805,1020,8
578805,1103,8
578805,1113,8
578805,1179,12
578805,1678,12
578805,1679,12
578805,2926,10
578805,3034,10
578805,3312,8
578805,3624,20
578805,3625,10
578805,3640,10
578806,123,4
578806,127,12
578806,134,6
578806,195,96
578806,313,48
578806,342,24
578806,400,12
578806,508,24
578806,675,24
578806,880,24
578806,986,10
578806,1291,2
578806,1399,18
578806,2304,24
578806,2459,36
578806,2620,12
578806,2942,4
578806,3421,2
578806,3429,6
578806,3431,2
578806,3433,4
578806,3452,2
578807,447,144
578807,3034,10
578807,3135,36
578807,3205,10
578807,3245,10
578807,3623,20
578808,10,40
578808,68,3
578808,80,10
578808,97,24
578808,100,12
578808,115,20
578808,116,6
578808,127,3
578808,205,4
578808,242,7
578808,243,3
578808,244,5
578808,268,6
578808,308,6
578808,352,96
578808,435,18
578808,454,10
578808,482,4
578808,566,48
578808,605,7
578808,640,13
578808,750,3
578808,751,4
578808,861,12
578808,862,24
578808,887,5
578808,951,60
578808,1083,2
578808,1276,12
578808,1344,1
578808,1424,5
578808,1474,10
578808,1528,3
578808,1581,4
578808,1813,2
578808,2039,5
578808,2405,4
578808,2510,3
578808,2566,3
578808,2959,10
578808,3001,3
578808,3083,12
578808,3135,2
578808,3297,2
578808,3358,1
578808,3362,8
578808,3368,3
578808,3369,3
578809,27,2
578809,28,2
578809,29,2
578809,60,10
578809,67,10
578809,77,10
578809,132,4
578809,141,10
578809,162,1
578809,206,2
578809,250,6
578809,267,10
578809,293,10
578809,294,10
578809,295,10
578809,355,10
578809,509,15
578809,566,24
578809,662,3
578809,747,12
578809,764,20
578809,1208,10
578809,1210,10
578809,1219,6
578809,1329,16
578809,2920,10
578809,2921,10
578809,3245,6
578809,3624,20
578809,3625,10
578810,18,18
578810,123,6
578810,1038,2
578810,2160,2
578810,2161,2
578810,3277,6
578810,3379,20
578811,6,24
578811,27,4
578811,35,12
578811,40,12
578811,46,8
578811,80,12
578811,114,24
578811,214,12
578811,268,12
578811,300,24
578811,302,12
578811,402,24
578811,416,12
578811,417,8
578811,428,12
578811,446,4
578811,449,12
578811,450,24
578811,463,8
578811,533,4
578811,658,8
578811,659,8
578811,691,12
578811,696,24
578811,989,24
578811,1033,24
578811,1083,8
578811,1097,12
578811,1193,24
578811,1255,8
578811,1256,12
578811,1497,16
578811,1854,12
578811,2383,6
578811,2792,12
578811,2921,10
578811,3068,12
578811,3166,12
578811,3221,8
578811,3222,8
578811,3230,24
578811,3278,2
578811,3281,2
578811,3284,2
578811,3463,4
578811,3464,8
578811,3466,4
578811,3617,12
578811,3619,12
578812,10,8
578812,90,10
578812,104,3
578812,117,8
578812,186,12
578812,219,4
578812,450,12
578812,524,12
578812,593,10
578812,734,4
578812,917,16
578812,1132,24
578812,1257,6
578812,1424,6
578812,1815,6
578812,2057,12
578812,2786,8
578812,2944,1
578812,3422,4
578812,3484,10
578812,3516,3
578813,3007,8
578813,3008,6
578813,3041,8
578814,36,1
578814,47,1
578814,66,2
578814,67,3
578814,70,1
578814,137,1
578814,141,1
578814,171,4
578814,173,1
578814,174,2
578814,184,4
578814,189,1
578814,197,12
578814,228,3
578814,250,1
578814,251,1
578814,265,3
578814,286,4
578814,324,1
578814,362,1
578814,395,2
578814,397,1
578814,398,4
578814,427,2
578814,508,4
578814,514,2
578814,533,1
578814,633,4
578814,673,3
578814,685,25
578814,689,1
578814,747,4
578814,748,4
578814,761,1
578814,767,2
578814,805,1
578814,862,12
578814,880,4
578814,903,12
578814,939,1
578814,958,4
578814,1083,6
578814,1941,1
578814,2665,1
578814,2725,1
578814,2726,1
578814,3033,2
578814,3102,1
578814,3193,1
578814,3194,1
578814,3205,1
578814,3220,1
578814,3223,1
578814,3231,1
578814,3245,2
578814,3251,1
578814,3294,2
578814,3297,1
578814,3298,4
578814,3322,3
578814,3362,2
578814,3363,2
578814,3368,2
578814,3369,3
578814,3371,1
578814,3392,3
578814,3415,2
578814,3435,2
578814,3464,1
578814,3480,1
578814,3516,1
578814,3623,1
578814,3645,12
578815,56,6
578815,127,6
578815,143,4
578815,144,4
578815,205,8
578815,296,12
578815,307,6
578815,555,3
578815,796,10
578815,800,6
578815,2943,4
578815,3079,1
578815,3395,4
578815,3421,2
578815,3426,12
578815,3429,6
578815,3438,4
578815,3440,6
578815,3576,1
578816,9,60
578816,260,72
578816,752,63
578816,3129,1
578816,3476,60
578817,1,4
578817,19,1
578817,55,1
578817,56,4
578817,59,1
578817,80,2
578817,128,1
578817,129,1
578817,139,2
578817,158,1
578817,161,1
578817,190,1
578817,242,1
578817,243,1
578817,244,1
578817,263,2
578817,265,3
578817,266,2
578817,267,1
578817,294,2
578817,295,1
578817,297,4
578817,302,1
578817,323,13
578817,364,1
578817,409,1
578817,411,1
578817,466,4
578817,610,2
578817,622,1
578817,725,1
578817,726,1
578817,834,3
578817,880,2
578817,937,1
578817,1187,1
578817,1211,1
578817,1219,1
578817,1264,1
578817,1332,3
578817,1393,1
578817,1654,3
578817,1695,4
578817,1941,1
578817,1964,1
578817,2010,1
578817,2964,2
578817,2971,2
578817,3057,2
578817,3138,6
578817,3144,5
578817,3171,2
578817,3182,4
578817,3191,1
578817,3198,4
578817,3205,3
578817,3245,3
578817,3277,1
578817,3287,1
578817,3350,1
578817,3516,2
578817,3624,1
578818,184,2
578818,221,2
578818,374,3
578818,398,1
578818,414,12
578818,417,2
578818,539,2
578818,666,1
578818,924,1
578818,1083,1
578818,1155,3
578818,1227,1
578818,1332,5
578818,1448,2
578818,1634,3
578818,1671,1
578818,1972,1
578818,2010,1
578818,2011,1
578818,2094,1
578818,2734,2
578818,2899,12
578818,3167,1
578818,3363,3
578818,3368,1
578818,3491,3
578818,3516,1
578818,3526,1
578818,3595,2
578818,3620,2
578819,60,100
578819,61,100
578819,82,100
578819,535,2
578819,959,1
578819,1024,2
578819,1145,2
578819,1475,2
578819,3148,192
578819,3249,6
578819,3424,1
578820,169,40
578820,341,16
578820,3061,48
578820,3610,48
578821,224,10
578821,235,20
578821,949,50
578822,8,12
578822,47,40
578822,58,8
578822,169,40
578822,199,12
578822,218,6
578822,395,24
578822,3094,16
578822,3106,16
578822,3177,6
578822,3191,24
578822,3215,16
578822,3231,6
578824,16,1
578824,33,1
578824,40,5
578824,47,2
578824,182,1
578824,186,1
578824,190,1
578824,249,1
578824,352,4
578824,383,1
578824,414,1
578824,428,1
578824,496,1
578824,533,4
578824,541,1
578824,631,1
578824,650,2
578824,795,1
578824,882,1
578824,891,2
578824,899,1
578824,922,1
578824,1032,2
578824,1156,4
578824,1206,2
578824,1434,1
578824,1478,1
578824,1578,1
578824,1827,1
578824,1845,2
578824,1941,3
578824,2015,1
578824,2186,1
578824,2470,12
578824,3017,6
578824,3018,6
578824,3055,2
578824,3056,3
578824,3085,5
578824,3162,2
578824,3171,6
578824,3220,1
578824,3222,1
578824,3223,1
578824,3254,5
578824,3368,2
578824,3370,2
578824,3371,2
578824,3414,2
578824,3484,1
578824,3608,5
578824,3610,2
578824,3617,1
578824,3619,1
578824,3669,1
578825,8,12
578825,39,10
578825,208,12
578825,605,12
578825,761,8
578825,764,10
578825,2949,12
578825,3205,10
578825,3320,6
578825,3462,4
578826,4,2
578826,5,3
578826,58,2
578826,218,4
578826,219,3
578826,432,3
578826,442,3
578826,446,3
578826,460,1
578826,582,6
578826,1278,6
578826,1818,12
578826,2186,12
578826,2596,2
578826,2995,3
578826,3389,4
578826,3395,6
578829,99,2
578829,1133,1
578829,2033,1
578829,2252,1
578829,2479,2
578829,3093,1
578829,3461,1
578829,3575,1
578829,3589,1
578829,3592,1
578829,3620,1
578829,3629,2
578829,3655,1
578829,3662,10
578829,3666,1
578829,3667,4
578829,3668,6
578830,5,4
578830,123,2
578830,177,6
578830,520,10
578830,1279,2
578830,1399,3
578830,1403,10
578830,1506,10
578830,3429,6
578831,47,80
578831,169,80
578832,9,-1
578832,115,-15
578832,116,-8
578832,128,-20
578832,198,-1
578832,208,-1
578832,324,-3
578832,405,-1
578832,421,-32
578832,700,-7
578832,703,-2
578832,909,-1
578832,999,-9
578832,1211,-17
578832,1353,-2
578832,1394,-6
578832,2018,-6
578832,2416,-1
578832,3024,-2
578832,3182,-12
578832,3200,-8
578832,3202,-2
578832,3203,-8
578834,21,1
578834,53,2
578834,54,1
578834,70,2
578834,72,1
578834,79,17
578834,123,2
578834,128,7
578834,171,6
578834,187,3
578834,202,5
578834,481,8
578834,566,48
578834,569,4
578834,712,3
578834,713,2
578834,779,1
578834,845,4
578834,1022,1
578834,1045,1
578834,1157,2
578834,1279,8
578834,1329,1
578834,1419,5
578834,1478,5
578834,2161,1
578834,3063,9
578834,3079,1
578834,3171,16
578834,3312,8
578834,3314,8
578835,13,4
578835,40,12
578835,46,1
578835,413,4
578835,3061,48
578836,395,12
578836,725,12
578836,844,20
578836,956,3
578836,1093,3
578836,1259,5
578836,1391,3
578836,1416,6
578836,2723,5
578836,2724,5
578836,2729,5
578836,2730,5
578836,2731,5
578836,2733,5
578836,2734,5
578836,2921,2
578836,2923,2
578836,3034,3
578836,3038,2
578836,3071,6
578836,3152,1
578836,3226,1
578836,3321,1
578841,984,12540
578843,24,1
578843,25,1
578843,128,2
578843,198,1
578843,201,2
578843,248,2
578843,422,3
578843,442,1
578843,483,2
578843,500,2
578843,561,1
578843,570,1
578843,591,1
578843,636,1
578843,1018,1
578843,1160,2
578843,1379,2
578843,1404,4
578843,2123,1
578843,2201,1
578843,3075,2
578843,3226,2
578843,3358,2
578843,3372,3
578843,3380,1
578843,3384,3
578843,3402,1
578843,3429,2
578843,3451,1
578843,3576,4
578843,3582,1
578843,3609,1
578843,3612,2
578846,8,3
578846,70,10
578846,80,1
578846,171,20
578846,188,4
578846,189,4
578846,208,2
578846,250,6
578846,302,12
578846,325,4
578846,342,8
578846,364,2
578846,377,2
578846,378,4
578846,383,1
578846,402,2
578846,404,36
578846,406,10
578846,429,9
578846,435,4
578846,459,5
578846,463,5
578846,539,6
578846,695,3
578846,706,5
578846,713,2
578846,761,2
578846,977,3
578846,1332,4
578846,1333,2
578846,1343,5
578846,1695,12
578846,2115,6
578846,2723,10
578846,2731,10
578846,2734,10
578846,3076,6
578846,3102,4
578846,3267,2
578846,3273,2
578846,3274,2
578846,3350,3
578846,3374,4
578846,3375,4
578846,3378,10
578846,3381,10
578846,3481,5
578846,3484,8
578846,3497,5
578848,235,1
578848,2883,2
578849,47,3
578849,169,2
578849,173,4
578849,297,6
578849,319,1
578849,713,1
578849,821,1
578849,822,1
578849,1333,4
578849,1396,4
578849,1496,3
578849,2075,4
578849,3476,5
578849,3484,3
578849,3491,5
578849,3595,4
578849,3668,1
578850,60,3
578850,77,3
578850,91,4
578850,96,2
578850,141,4
578850,169,2
578850,171,15
578850,202,3
578850,378,4
578850,401,4
578850,484,1
578850,508,15
578850,593,3
578850,643,3
578850,662,7
578850,705,8
578850,712,2
578850,880,10
578850,1069,3
578850,1261,2
578850,1392,2
578850,1575,12
578850,1617,6
578850,2053,9
578850,2400,1
578850,3035,10
578850,3101,12
578850,3205,6
578850,3313,8
578850,3603,2
578850,3625,6
578851,10,8
578851,53,2
578851,59,2
578851,84,6
578851,86,60
578851,263,2
578851,405,2
578851,662,6
578851,725,2
578851,797,6
578851,836,12
578851,997,6
578851,998,6
578851,999,6
578851,3234,18
578851,3237,3
578851,3239,18
578851,3241,12
578851,3242,18
578851,3377,20
578852,21,1
578852,47,1
578852,61,2
578852,71,3
578852,97,1
578852,163,1
578852,164,2
578852,176,1
578852,217,1
578852,219,2
578852,242,2
578852,243,7
578852,244,2
578852,264,1
578852,268,10
578852,292,1
578852,309,2
578852,350,1
578852,353,1
578852,369,1
578852,419,2
578852,422,5
578852,428,1
578852,528,1
578852,549,3
578852,573,2
578852,588,2
578852,605,1
578852,609,1
578852,636,1
578852,642,10
578852,699,2
578852,700,1
578852,702,1
578852,705,2
578852,713,2
578852,751,2
578852,784,5
578852,785,5
578852,796,1
578852,827,6
578852,898,5
578852,1003,1
578852,1007,10
578852,1008,2
578852,1009,1
578852,1061,1
578852,1200,1
578852,1254,4
578852,1307,1
578852,1332,1
578852,1380,1
578852,1384,1
578852,1396,1
578852,1419,24
578852,1563,5
578852,1592,1
578852,1668,2
578852,1673,1
578852,1688,2
578852,1747,1
578852,1914,1
578852,1958,1
578852,1978,4
578852,2082,5
578852,2084,1
578852,2144,1
578852,2216,1
578852,2220,1
578852,2558,1
578852,2581,1
578852,2729,1
578852,2730,1
578852,2731,1
578852,2782,1
578852,2789,1
578852,2791,1
578852,2964,1
578852,2967,1
578852,3070,1
578852,3071,2
578852,3077,2
578852,3098,2
578852,3138,6
578852,3139,2
578852,3140,2
578852,3143,5
578852,3144,2
578852,3148,12
578852,3149,12
578852,3175,1
578852,3187,5
578852,3192,4
578852,3193,4
578852,3194,12
578852,3310,1
578852,3395,1
578852,3426,1
578852,3439,2
578852,3449,1
578852,3450,1
578853,155,3
578853,169,2
578853,220,2
578853,324,5
578853,395,4
578853,397,5
578853,446,1
578853,501,5
578853,1111,10
578853,3061,6
578853,3392,4
578854,78,10
578854,82,10
578854,141,20
578854,198,12
578854,208,24
578854,910,8
578854,1357,6
578854,3034,20
578854,3035,20
578854,3038,20
578854,3272,12
578854,3667,12
578854,3668,12
578855,41,3
578855,80,2
578855,954,2
578855,1300,2
578855,1627,2
578855,1885,25
578855,2995,10
578855,3476,14
578855,3479,6
578856,11,12
578856,12,8
578856,37,4
578856,40,4
578856,58,3
578856,72,4
578856,80,3
578856,145,12
578856,206,4
578856,217,2
578856,260,6
578856,383,2
578856,557,12
578856,689,4
578856,768,12
578856,951,24
578856,1140,4
578856,1156,6
578856,2726,5
578856,2920,2
578856,2922,3
578856,3061,48
578856,3171,4
578856,3358,1
578856,3366,2
578856,3389,4
578856,3414,8
578856,3415,11
578856,3481,5
578856,3485,18
578856,3531,4
578856,3532,2
578856,3533,8
578856,3538,6
578856,3540,2
578856,3545,6
578856,3609,2
578856,3620,12
578856,3667,8
578856,3670,3
578857,3623,10
578857,3629,12
578858,4,4
578858,36,2
578858,59,10
578858,60,10
578858,79,7
578858,89,1
578858,102,2
578858,106,12
578858,136,10
578858,190,6
578858,215,6
578858,229,6
578858,302,12
578858,321,24
578858,364,6
578858,377,4
578858,416,6
578858,417,2
578858,428,6
578858,524,6
578858,633,10
578858,691,6
578858,712,4
578858,713,4
578858,748,3
578858,861,24
578858,862,24
578858,876,4
578858,910,4
578858,958,6
578858,966,12
578858,969,96
578858,992,12
578858,995,12
578858,1026,1
578858,1116,1
578858,1128,1
578858,1136,25
578858,1141,25
578858,1271,6
578858,1275,36
578858,1327,1
578858,1374,6
578858,1686,24
578858,1985,1
578858,2523,25
578858,2560,25
578858,2872,20
578858,3062,6
578858,3152,6
578858,3192,3
578858,3203,6
578858,3205,8
578858,3245,6
578858,3267,9
578858,3298,2
578858,3363,10
578858,3371,10
578858,3415,12
578858,3453,1
578858,3476,10
578858,3477,6
578858,3478,10
578858,3481,10
578858,3482,6
578858,3484,4
578858,3490,6
578858,3498,10
578858,3500,6
578858,3516,2
578858,3623,10
578858,3629,6
578858,3634,25
578858,3645,12
578858,3648,4
578858,3653,12
578858,3667,6
578858,3668,6
578901,228,1
578901,231,1
578901,251,1
578901,383,2
578901,395,1
578901,402,2
578901,447,2
578901,509,7
578901,532,9
578901,614,1
578901,619,2
578901,747,1
578901,748,10
578901,752,9
578901,833,1
578901,847,3
578901,855,1
578901,922,1
578901,924,2
578901,932,1
578901,1154,1
578901,1219,1
578901,1250,6
578901,1335,1
578901,1340,6
578901,1344,1
578901,1358,1
578901,1711,1
578901,1820,1
578901,2023,1
578901,2185,1
578901,2851,1
578901,2883,1
578901,2995,1
578901,3011,1
578901,3073,4
